#,latitude,longitude,d_centre,accommodates,bathrooms,bedrooms,calculated_host_listings_count,guests_included,host_listings_count,minimum_nights,number_of_reviews,instant_bookable,room_type,review_avg,price
1023,52.35799538,4.853427192,3.910214487,3,1.5,2,1,1,1,3,6,Not Possible,Entire home/apt,0.737959513,140
6196,52.36942302,4.850456177,3.495292912,3,1.5,2,1,1,1,3,2,Not Possible,Entire home/apt,0.738950971,100
10911,52.37040911,4.872679274,2.060502742,3,1.5,2,2,1,2,3,1,Not Possible,Entire home/apt,0.819063098,145
11615,52.35744236,4.858450815,3.683939868,3,1.5,2,1,1,1,3,0,Not Possible,Entire home/apt,0.737166482,225
12551,52.37052795,4.947235457,3.382907735,3,1.5,2,1,1,1,3,4,Not Possible,Entire home/apt,0.704806611,190
12844,52.38416041,4.885649155,1.085867205,3,1.5,2,1,1,1,3,1,Not Possible,Entire home/apt,0.787007961,223
2471,52.36903082,4.868201721,2.400623265,4,1.5,1,1,1,1,3,0,Not Possible,Entire home/apt,0.751540878,178
2952,52.40675794,4.929601186,3.683954067,4,1.5,1,2,1,2,3,17,Not Possible,Private room,0.832029953,49
5725,52.36450962,4.941742442,3.301756594,4,1.5,1,1,1,1,3,7,Not Possible,Entire home/apt,0.777669826,85
6291,52.35187674,4.884226533,3.205638235,4,1.5,1,1,1,1,3,19,Not Possible,Entire home/apt,0.769439447,140
7019,52.36752365,4.909487288,1.464888297,4,1.5,1,2,1,2,3,4,Possible,Private room,0.788450618,250
7193,52.37519969,4.874322608,1.760035052,4,1.5,1,3,1,3,3,45,Not Possible,Entire home/apt,0.771856961,109
7565,52.33924536,4.889528112,4.489330457,4,1.5,1,4,1,5,3,1,Not Possible,Entire home/apt,0.771970876,119
7702,52.36360572,4.889527107,1.857490118,4,1.5,1,1,1,1,3,37,Possible,Shared room,0.754837429,249
9023,52.36420778,4.937687324,3.083558111,4,1.5,1,1,1,1,3,2,Not Possible,Entire home/apt,0.729987769,325
9447,52.36339459,4.900547306,1.756789192,4,1.5,1,14,1,16,3,0,Possible,Entire home/apt,0.722482858,200
14859,52.36373369,4.883777828,2.019301635,4,1.5,1,11,1,11,3,53,Not Possible,Entire home/apt,0.719371874,189
108,52.35435004,4.991052331,6.802045867,4,1.5,2,1,1,1,3,2,Not Possible,Entire home/apt,0.784457496,220
177,52.35398487,4.90866539,2.870045692,4,1.5,2,1,1,1,3,4,Not Possible,Entire home/apt,0.74517432,150
293,52.35406257,4.93645634,3.756053705,4,1.5,2,2,1,2,3,1,Not Possible,Entire home/apt,0.764225609,200
595,52.37072877,4.872689574,2.043296184,4,1.5,2,2,1,2,3,0,Not Possible,Entire home/apt,0.757957584,180
961,52.37181792,4.853778519,3.20355667,4,1.5,2,2,1,2,3,4,Not Possible,Entire home/apt,0.885031482,120
1018,52.35745495,4.910485674,2.528990127,4,1.5,2,1,1,1,3,5,Not Possible,Entire home/apt,0.767324233,150
1860,52.37091234,4.870269647,2.181677199,4,1.5,2,28,1,29,3,17,Not Possible,Entire home/apt,0.796344134,199
2976,52.35859842,4.86089419,3.4745304,4,1.5,2,1,1,1,3,6,Not Possible,Entire home/apt,0.734697661,170
3227,52.34770769,5.008479476,8.185152188,4,1.5,2,1,1,1,3,1,Not Possible,Entire home/apt,0.738521745,131
3694,52.3374165,4.87173258,5.008148744,4,1.5,2,1,1,1,3,0,Not Possible,Entire home/apt,0.707094198,125
4138,52.3447694,4.863238974,4.545521432,4,1.5,2,1,1,1,3,9,Not Possible,Entire home/apt,0.814876886,125
4179,52.36135394,4.895897651,1.996369722,4,1.5,2,1,1,1,3,21,Not Possible,Entire home/apt,0.814728483,190
4366,52.35386534,4.912358635,2.947641039,4,1.5,2,3,1,3,3,0,Possible,Entire home/apt,0.757956996,190
4406,52.34482383,4.863052552,4.547287707,4,1.5,2,1,1,1,3,1,Not Possible,Entire home/apt,0.78685911,150
4540,52.35462787,4.922699951,3.153132126,4,1.5,2,1,1,1,3,1,Not Possible,Entire home/apt,0.787925561,105
4575,52.37029386,4.910304079,1.233368497,4,1.5,2,1,1,1,3,2,Not Possible,Entire home/apt,0.810419555,149
5009,52.40201337,4.916676069,2.793003667,4,1.5,2,1,1,1,3,25,Not Possible,Entire home/apt,0.760463339,120
5657,52.36721617,4.922286579,2.043174058,4,1.5,2,1,1,1,3,0,Not Possible,Entire home/apt,0.841694358,155
6520,52.36473801,4.871593255,2.47908724,4,1.5,2,1,1,1,3,19,Not Possible,Entire home/apt,0.706815878,200
7317,52.33555914,4.87220468,5.188551561,4,1.5,2,2,1,2,3,1,Not Possible,Entire home/apt,0.762792116,140
8053,52.34230105,4.79387591,8.25321289,4,1.5,2,2,1,2,3,0,Not Possible,Entire home/apt,0.764630149,90
8065,52.38525036,4.869350591,2.148653722,4,1.5,2,1,1,1,3,6,Possible,Entire home/apt,0.771784638,375
8098,52.36270242,4.93997527,3.305064099,4,1.5,2,1,1,1,3,4,Not Possible,Entire home/apt,0.705623386,190
8563,52.36736243,4.856940656,3.168141653,4,1.5,2,25,1,25,3,18,Not Possible,Entire home/apt,0.800643846,146
8750,52.38075884,4.855326323,2.996843914,4,1.5,2,14,1,16,3,0,Possible,Entire home/apt,0.709644729,200
9442,52.35698169,4.897582204,2.470975804,4,1.5,2,1,1,1,3,13,Not Possible,Entire home/apt,0.713781941,220
9444,52.36857814,4.891192344,1.304897764,4,1.5,2,1,1,1,3,0,Not Possible,Entire home/apt,0.790610002,404
9490,52.37219831,4.899528379,0.776869652,4,1.5,2,7,1,9,3,0,Possible,Entire home/apt,0.804081368,320
9831,52.30629147,4.980517415,9.79423204,4,1.5,2,6,1,8,3,1,Not Possible,Entire home/apt,0.740634843,185
10046,52.35392634,4.920111533,3.138493409,4,1.5,2,1,1,1,3,9,Not Possible,Entire home/apt,0.760075916,155
10115,52.35528912,4.899166655,2.65593731,4,1.5,2,1,1,1,3,3,Not Possible,Entire home/apt,0.760656993,269
10163,52.39644305,4.917280532,2.267544375,4,1.5,2,1,1,1,3,2,Not Possible,Entire home/apt,0.890732677,106
10184,52.36894704,4.864515338,2.627998838,4,1.5,2,1,1,1,3,11,Not Possible,Entire home/apt,0.816226242,180
10852,52.35979646,4.934704016,3.220506577,4,1.5,2,1,1,1,3,5,Not Possible,Entire home/apt,0.74997249,129
10968,52.35253484,4.918475269,3.231567459,4,1.5,2,1,1,1,3,2,Not Possible,Entire home/apt,0.728001428,115
11078,52.37884029,4.873712095,1.7450643,4,1.5,2,1,1,1,3,57,Not Possible,Entire home/apt,0.831424882,150
12064,52.36886465,4.909605675,1.338940588,4,1.5,2,2,1,2,3,11,Possible,Private room,0.782980427,250
12255,52.36733614,4.889991864,1.464573635,4,1.5,2,50,1,106,3,8,Not Possible,Private room,0.805995623,210
12840,52.37373275,4.897737486,0.617114141,4,1.5,2,1,1,1,3,4,Not Possible,Entire home/apt,0.762390612,199
13317,52.38526765,4.880232579,1.4669954,4,1.5,2,1,1,1,3,1,Not Possible,Entire home/apt,0.878352154,150
13330,52.33346763,4.883129879,5.19985246,4,1.5,2,2,1,4,3,0,Not Possible,Entire home/apt,0.738579684,105
14309,52.37582939,4.884013296,1.110526168,4,1.5,2,14,1,16,3,0,Possible,Entire home/apt,0.759473819,250
14422,52.38856066,4.882669126,1.541796421,4,1.5,2,2,1,2,3,2,Not Possible,Entire home/apt,0.918794136,54
14631,52.35932271,4.893707737,2.241536285,4,1.5,2,38,1,43,3,11,Possible,Entire home/apt,0.757321454,249
14820,52.3369294,4.872962222,5.02794906,4,1.5,2,1,1,1,3,1,Not Possible,Entire home/apt,0.753011041,79
2807,52.36424187,4.984112196,5.980558341,4,1.5,3,1,1,1,3,9,Not Possible,Entire home/apt,0.798825375,275
4997,52.35744322,4.992528836,6.763235163,4,1.5,3,1,1,1,3,5,Not Possible,Entire home/apt,0.743562068,200
5727,52.37216625,4.946162019,3.26486581,4,1.5,3,1,1,1,3,0,Not Possible,Entire home/apt,0.706712695,195
6236,52.35240795,4.912502096,3.105401666,4,1.5,3,1,1,1,3,7,Not Possible,Entire home/apt,0.736659445,174
6409,52.31779549,4.980784324,8.777322472,4,1.5,3,1,1,1,3,10,Not Possible,Entire home/apt,0.88101278,130
6857,52.37535392,4.870658718,1.997820718,4,1.5,3,11,1,15,3,17,Not Possible,Entire home/apt,0.737925329,220
7166,52.35985957,4.860919762,3.382513159,4,1.5,3,1,1,1,3,0,Not Possible,Entire home/apt,0.804973758,250
9116,52.38360055,4.792062981,7.299364321,4,1.5,3,1,1,1,3,3,Not Possible,Entire home/apt,0.81066942,199
10545,52.36385328,4.878123979,2.234726708,4,1.5,3,1,1,1,3,8,Not Possible,Entire home/apt,0.724892375,210
10639,52.35855114,4.921105975,2.724413849,4,1.5,3,1,1,1,3,5,Not Possible,Entire home/apt,0.740846347,180
12333,52.37522916,4.877638321,1.542459788,4,1.5,3,14,1,16,3,0,Possible,Entire home/apt,0.812887682,275
13612,52.38276678,4.916982391,1.255172073,4,1.5,3,1,1,1,3,4,Not Possible,Entire home/apt,0.852766241,150
1217,52.38060434,4.858465179,2.783295722,4,1.5,4,1,1,1,3,10,Not Possible,Entire home/apt,0.838299007,179
2678,52.3820383,4.883798803,1.106630782,4,1.5,4,1,1,1,3,11,Not Possible,Entire home/apt,0.722813256,420
12068,52.35207609,4.894446703,3.031848437,4,1.5,4,1,1,1,3,5,Not Possible,Entire home/apt,0.852211492,250
13739,52.3451356,4.789754302,8.349503133,4,1.5,4,1,1,1,3,0,Not Possible,Entire home/apt,0.83166228,200
1121,52.352744,4.885712598,3.082609167,5,1.5,2,1,1,2,3,17,Not Possible,Entire home/apt,0.829792511,85
8614,52.3746398,4.891472642,0.739614284,5,1.5,2,1,1,1,3,4,Not Possible,Entire home/apt,0.827485624,165
12906,52.36861536,4.909809625,1.369814382,5,1.5,2,1,1,1,3,12,Not Possible,Entire home/apt,0.839544045,168
8653,52.35862652,4.991979891,6.682282626,5,1.5,3,1,1,1,3,2,Not Possible,Entire home/apt,0.734679636,160
9269,52.38340424,4.872990743,1.853635809,5,1.5,3,1,1,1,3,9,Not Possible,Entire home/apt,0.707968077,190
9000,52.37677528,4.944710337,3.083270777,6,1.5,2,1,1,2,3,61,Not Possible,Entire home/apt,0.719008152,300
1728,52.36560383,4.926244346,2.36396951,6,1.5,3,1,1,1,3,2,Not Possible,Entire home/apt,0.713517733,170
2647,52.35273627,4.860544035,3.950136366,6,1.5,3,1,1,1,3,3,Not Possible,Entire home/apt,0.702340691,225
2699,52.37591268,4.986186029,5.896446486,6,1.5,3,24,1,36,3,0,Possible,Entire home/apt,0.789136244,250
7604,52.35572686,4.933859454,3.500687578,6,1.5,3,1,1,1,3,5,Not Possible,Entire home/apt,0.862314028,200
12288,52.37167048,4.856257716,3.045721146,6,1.5,3,1,1,1,3,0,Not Possible,Entire home/apt,0.72882107,250
13261,52.32422658,4.865281517,6.532761088,6,1.5,3,1,1,1,3,0,Not Possible,Entire home/apt,0.828594292,180
13724,52.35182473,4.929258882,3.652852214,6,1.5,3,1,1,1,3,0,Not Possible,Entire home/apt,0.730915742,180
5389,52.40262393,4.908303639,2.672819456,6,1.5,4,1,1,1,3,5,Not Possible,Entire home/apt,0.77609817,230
10447,52.35687486,4.932592589,3.34836044,6,1.5,4,1,1,1,3,6,Not Possible,Entire home/apt,0.803871275,275
14991,52.3991273,4.953999698,4.31335234,6,1.5,4,1,1,1,3,10,Not Possible,Entire home/apt,0.764540947,140
124,52.36685133,4.882141978,1.804309437,2,1.5,1,3,2,3,3,11,Not Possible,Private room,0.756082071,250
343,52.35890225,4.896814899,2.26134475,2,1.5,1,1,2,1,3,45,Not Possible,Entire home/apt,0.838802176,120
445,52.38472553,4.888598861,0.958321843,2,1.5,1,2,2,2,3,10,Not Possible,Private room,0.736959033,100
536,52.35604292,4.922322044,3.004697289,2,1.5,1,1,2,1,3,4,Not Possible,Entire home/apt,0.758845091,149
932,52.3655579,4.866607559,2.693248181,2,1.5,1,1,2,1,3,15,Possible,Entire home/apt,0.810909585,90
970,52.36441538,4.900877227,1.644649525,2,1.5,1,1,2,1,3,46,Not Possible,Entire home/apt,0.786608622,239
1537,52.38951096,4.923211262,1.979198207,2,1.5,1,1,2,1,3,18,Not Possible,Private room,0.816281375,65
2245,52.35545533,4.889550663,2.721278636,2,1.5,1,1,2,1,3,0,Possible,Entire home/apt,0.815540353,99
4658,52.37002324,4.869211505,2.289211499,2,1.5,1,1,2,1,3,0,Not Possible,Entire home/apt,0.763387532,175
5165,52.35569862,4.909101457,2.69157759,2,1.5,1,1,2,1,3,17,Not Possible,Entire home/apt,0.764063724,105
5193,52.37531774,4.874041375,1.775277932,2,1.5,1,1,2,1,3,1,Not Possible,Entire home/apt,0.825350974,142
5625,52.35762849,4.890630882,2.469195648,2,1.5,1,2,2,3,3,2,Not Possible,Private room,0.757132146,230
6749,52.38699393,4.87991397,1.58263132,2,1.5,1,1,2,1,3,19,Not Possible,Entire home/apt,0.860768399,99
6759,52.36573647,4.880209022,1.983802301,2,1.5,1,1,2,1,3,2,Not Possible,Entire home/apt,0.727357725,175
7809,52.31820318,4.944640349,7.439518762,2,1.5,1,1,2,1,3,0,Not Possible,Private room,0.897065073,60
7974,52.37070349,4.897673204,0.950463437,2,1.5,1,50,2,106,3,4,Not Possible,Entire home/apt,0.74207812,130
8796,52.36219261,4.90971886,2.013577752,2,1.5,1,1,2,1,3,14,Not Possible,Entire home/apt,0.817249227,130
9309,52.35005837,4.854658785,4.439498445,2,1.5,1,1,2,1,3,4,Not Possible,Entire home/apt,0.77398554,200
9663,52.37914263,4.884930466,0.983649378,2,1.5,1,1,2,1,3,391,Not Possible,Private room,0.776539109,70
10159,52.3636246,4.931179327,2.762473044,2,1.5,1,1,2,1,3,13,Possible,Entire home/apt,0.78437621,120
10736,52.38482187,4.891199316,0.83879573,2,1.5,1,1,2,1,3,9,Possible,Entire home/apt,0.724764162,110
10804,52.40493542,4.928441705,3.472205934,2,1.5,1,2,2,2,3,2,Not Possible,Private room,0.740543256,69
12033,52.35225155,4.915743459,3.191519807,2,1.5,1,1,2,1,3,6,Not Possible,Entire home/apt,0.787520933,95
13572,52.36485319,4.884817941,1.876379392,2,1.5,1,4,2,5,3,3,Possible,Entire home/apt,0.739806791,169
14362,52.37204697,4.951562161,3.62453372,2,1.5,1,1,2,1,3,9,Not Possible,Entire home/apt,0.721793583,119
14374,52.36111942,4.904833607,2.041167732,2,1.5,1,1,2,1,3,43,Not Possible,Entire home/apt,0.737754852,159
14854,52.36007503,4.944762343,3.737837406,2,1.5,1,1,2,1,3,29,Possible,Private room,0.854654971,100
4823,52.35905266,4.903242977,2.25255167,2,1.5,2,1,2,1,3,27,Not Possible,Entire home/apt,0.801041041,150
437,52.37126652,4.859894226,2.822985996,3,1.5,1,1,2,1,3,16,Possible,Private room,0.818336135,75
1516,52.36884658,4.884617571,1.526720884,3,1.5,1,1,2,1,3,21,Possible,Entire home/apt,0.813958758,162
2033,52.36134759,4.91167932,2.149749307,3,1.5,1,1,2,1,3,19,Not Possible,Entire home/apt,0.728407287,149
2622,52.35638271,4.897284673,2.538531941,3,1.5,1,4,2,5,3,15,Not Possible,Private room,0.840744427,75
5568,52.37097768,4.885877673,1.29539444,3,1.5,1,1,2,1,3,7,Not Possible,Entire home/apt,0.756455389,195
5965,52.35464481,4.867160735,3.497665393,3,1.5,1,1,2,1,3,0,Possible,Entire home/apt,0.712407531,140
6876,52.35903259,4.941101173,3.607048989,3,1.5,1,1,2,1,3,0,Not Possible,Entire home/apt,0.732429782,89
8455,52.35388064,4.850808491,4.335256322,3,1.5,1,1,2,1,3,43,Not Possible,Private room,0.812417502,76
13176,52.35668237,4.915868531,2.738464125,3,1.5,1,1,2,1,3,17,Not Possible,Entire home/apt,0.800321821,159
13646,52.36867557,4.87848609,1.839579647,3,1.5,1,1,2,1,3,20,Not Possible,Entire home/apt,0.722188689,179
3341,52.35246969,5.007519451,7.912555731,3,1.5,2,1,2,1,3,0,Not Possible,Entire home/apt,0.895603051,95
7820,52.39273965,4.871904562,2.398541735,3,1.5,2,20,2,24,3,0,Not Possible,Entire home/apt,0.814227445,157
11739,52.38211014,4.88127754,1.273456333,3,1.5,2,1,2,1,3,7,Not Possible,Entire home/apt,0.808181996,160
12390,52.36054593,4.851081004,3.879895143,3,1.5,2,1,2,1,3,0,Not Possible,Entire home/apt,0.871005297,139
12400,52.32830956,4.870869832,5.977080228,3,1.5,2,1,2,1,3,0,Not Possible,Entire home/apt,0.755422095,175
12970,52.36817894,4.867215356,2.504754174,3,1.5,2,1,2,1,3,12,Not Possible,Entire home/apt,0.722992757,130
14412,52.36231681,4.862255203,3.142807506,3,1.5,2,1,2,1,3,6,Not Possible,Entire home/apt,0.798692188,144
227,52.35405895,4.866713795,3.567468237,4,1.5,1,2,2,2,3,28,Not Possible,Entire home/apt,0.755902845,140
674,52.37200916,4.901386772,0.808816962,4,1.5,1,2,2,3,3,0,Not Possible,Private room,0.737795195,149
1056,52.35195567,4.902034253,3.031458024,4,1.5,1,1,2,1,3,0,Not Possible,Entire home/apt,0.753909877,150
1964,52.36565397,4.92760976,2.432524551,4,1.5,1,1,2,1,3,7,Not Possible,Entire home/apt,0.744158649,120
6559,52.38466696,4.892485126,0.769764039,4,1.5,1,5,2,5,3,19,Possible,Private room,0.811931132,135
6574,52.39294568,4.871919995,2.412167998,4,1.5,1,20,2,24,3,3,Not Possible,Entire home/apt,0.762011764,280
7069,52.359034,4.913923244,2.446067629,4,1.5,1,1,2,1,3,33,Not Possible,Entire home/apt,0.817890149,89
7090,52.35794904,4.878106289,2.768482575,4,1.5,1,1,2,1,3,12,Possible,Entire home/apt,0.717121768,180
9758,52.37115532,4.878959761,1.650970914,4,1.5,1,2,2,2,3,40,Not Possible,Entire home/apt,0.790583517,160
9773,52.35306994,4.796649972,7.554020208,4,1.5,1,1,2,1,3,6,Not Possible,Private room,0.704069348,68
11851,52.38180775,4.885144326,1.011849805,4,1.5,1,1,2,1,3,24,Not Possible,Entire home/apt,0.736707965,218
12015,52.37398253,4.874408546,1.793375197,4,1.5,1,4,2,4,3,0,Possible,Entire home/apt,0.703611484,100
12359,52.35549522,4.868275415,3.376609953,4,1.5,1,2,2,2,3,27,Not Possible,Entire home/apt,0.781988698,121
13694,52.37040182,4.881102468,1.581019215,4,1.5,1,2,2,2,3,44,Not Possible,Entire home/apt,0.757598277,145
14344,52.3575241,4.924631487,2.952933519,4,1.5,1,1,2,1,3,12,Possible,Entire home/apt,0.713461557,99
200,52.36017572,4.913221496,2.310763651,4,1.5,2,1,2,1,3,2,Not Possible,Entire home/apt,0.75934009,120
235,52.35638782,4.902029912,2.539912645,4,1.5,2,1,2,1,3,5,Not Possible,Entire home/apt,0.742469995,120
545,52.35429754,4.974295377,5.784083592,4,1.5,2,1,2,1,3,0,Not Possible,Entire home/apt,0.859695535,80
746,52.36967014,4.890147392,1.231087104,4,1.5,2,2,2,2,3,24,Not Possible,Entire home/apt,0.703006659,247
1440,52.36487126,4.878725486,2.122466241,4,1.5,2,3,2,4,3,0,Not Possible,Entire home/apt,0.74184225,275
2530,52.37126016,4.907294511,1.030004982,4,1.5,2,1,2,1,3,37,Not Possible,Entire home/apt,0.802374793,189
2672,52.30742933,4.986279044,9.917314226,4,1.5,2,6,2,8,3,0,Not Possible,Entire home/apt,0.790410391,130
2925,52.35022704,4.797778636,7.611675678,4,1.5,2,1,2,1,3,50,Not Possible,Entire home/apt,0.758710463,180
3108,52.37713012,4.882673848,1.159534506,4,1.5,2,1,2,1,3,71,Not Possible,Entire home/apt,0.763710778,300
3189,52.36285609,4.932431695,2.882242123,4,1.5,2,1,2,1,3,3,Not Possible,Entire home/apt,0.917782253,100
3300,52.37141662,4.883878396,1.363530078,4,1.5,2,3,2,3,3,2,Possible,Entire home/apt,0.792677801,400
4036,52.36524366,4.875331073,2.252761069,4,1.5,2,1,2,0,3,0,Not Possible,Entire home/apt,0.790662947,150
4137,52.35723557,4.907036705,2.493561688,4,1.5,2,1,2,1,3,15,Not Possible,Entire home/apt,0.707847384,130
4177,52.35151171,4.794439108,7.759842533,4,1.5,2,1,2,1,3,2,Not Possible,Entire home/apt,0.736794819,99
4200,52.35190709,5.006358482,7.863524912,4,1.5,2,1,2,1,3,0,Not Possible,Entire home/apt,0.769234077,109
4967,52.37513741,4.881146604,1.319554553,4,1.5,2,20,2,24,3,29,Not Possible,Entire home/apt,0.760158762,149
5282,52.34480002,4.872071309,4.248629768,4,1.5,2,1,2,1,3,2,Not Possible,Entire home/apt,0.73476926,225
5777,52.35646103,4.897849973,2.527925937,4,1.5,2,1,2,1,3,1,Possible,Entire home/apt,0.712475588,400
5881,52.3599959,4.906043581,2.179513683,4,1.5,2,91,2,103,3,19,Possible,Entire home/apt,0.713605653,150
5936,52.36323441,4.90588342,1.826203102,4,1.5,2,1,2,1,3,29,Not Possible,Entire home/apt,0.728875373,140
6981,52.3682518,4.87818975,1.885169236,4,1.5,2,1,2,1,3,15,Not Possible,Entire home/apt,0.864950829,150
7954,52.35568572,4.889334969,2.700148989,4,1.5,2,4,2,4,3,17,Possible,Entire home/apt,0.785460444,225
8043,52.37080239,4.882366682,1.486178619,4,1.5,2,2,2,2,3,1,Not Possible,Private room,0.782357888,155
8194,52.37371677,4.880823983,1.401115897,4,1.5,2,1,2,1,3,6,Not Possible,Entire home/apt,0.725367882,350
8362,52.35623964,4.888619523,2.653660671,4,1.5,2,1,2,1,3,9,Not Possible,Entire home/apt,0.791292035,275
8432,52.37640736,4.875226672,1.670781564,4,1.5,2,14,2,16,3,4,Possible,Entire home/apt,0.773357335,105
8893,52.3854801,4.891067582,0.900308194,4,1.5,2,1,2,1,3,1,Not Possible,Entire home/apt,0.845172268,125
9153,52.37628811,4.876237496,1.606053848,4,1.5,2,1,2,1,3,6,Not Possible,Entire home/apt,0.789454847,160
9278,52.38925366,4.886431241,1.424201152,4,1.5,2,1,2,1,3,0,Not Possible,Entire home/apt,0.787709822,200
9413,52.36194426,4.887029146,2.092919203,4,1.5,2,4,2,4,3,0,Possible,Entire home/apt,0.709595184,150
9484,52.37658126,4.902842242,0.370842994,4,1.5,2,1,2,1,3,53,Not Possible,Entire home/apt,0.720424477,174
10226,52.36189082,4.861108122,3.233529466,4,1.5,2,1,2,1,3,5,Not Possible,Entire home/apt,0.728167258,200
10377,52.37536478,4.899948069,0.42641254,4,1.5,2,1,2,1,3,19,Possible,Entire home/apt,0.764388993,270
10486,52.36361861,4.934615248,2.948248091,4,1.5,2,1,2,1,3,13,Not Possible,Entire home/apt,0.792929836,198
11057,52.36759468,4.878652983,1.909748499,4,1.5,2,1,2,1,3,8,Not Possible,Entire home/apt,0.753956964,220
11123,52.36489378,4.888752348,1.745970722,4,1.5,2,2,2,2,3,2,Not Possible,Entire home/apt,0.779982709,159
11192,52.36565068,4.909689917,1.657648573,4,1.5,2,1,2,1,3,52,Not Possible,Entire home/apt,0.858112645,175
11250,52.3624195,4.914820821,2.136104768,4,1.5,2,20,2,24,3,2,Not Possible,Entire home/apt,0.863011342,160
11298,52.35515606,4.989672895,6.680245577,4,1.5,2,1,2,1,3,3,Not Possible,Entire home/apt,0.865712256,99
11532,52.35291917,4.930985807,3.620279363,4,1.5,2,28,2,29,3,31,Not Possible,Entire home/apt,0.735735361,149
12197,52.35511061,4.924843391,3.183185606,4,1.5,2,1,2,1,3,19,Not Possible,Entire home/apt,0.704726138,150
12490,52.35997573,4.935255956,3.235247364,4,1.5,2,1,2,1,3,2,Not Possible,Entire home/apt,0.773805103,150
12822,52.35544939,4.940705345,3.84741583,4,1.5,2,1,2,3,3,2,Not Possible,Entire home/apt,0.858025609,119
12932,52.38281905,4.818158717,5.527570557,4,1.5,2,1,2,1,3,18,Not Possible,Entire home/apt,0.812267425,175
13198,52.36185932,4.944939647,3.638982899,4,1.5,2,2,2,2,3,14,Not Possible,Entire home/apt,0.765077384,125
